Ticker,Data,Categoria,Assunto,sigma_est,CAR[0],ABS[0],"CAR[0,+1]","ABS[0,+1]","CAR[-1,+1]","ABS[-1,+1]","CAR[0,+5]","ABS[0,+5]",CAR_padronizado
VBBR3,2026-01-02,Comunicado ao Mercado,Esclarecimentos sobre Notícia Veiculada na Mídia,0.0133512726390684,0.021002837537200638,0.021002837537200638,0.0016860372428425426,0.020159818915779365,0.002135555486049552,0.01358971869158858,-0.010668773559847607,0.011599971861896164,0.08929548515535514
PETR4,2026-01-02,Comunicado ao Mercado,Petrobras informa sobre início da produção da P-78 (Búzios 6) no campo de Búzios,0.011107874038374488,-0.0002683937569077639,0.0002683937569077639,-0.022034309202320506,0.011017154601160253,-0.021115152386113473,0.00765115533950918,-0.02215197836535605,0.012210003131026425,-1.4026634981541457
ALOS3,2026-01-04,Comunicado ao Mercado,Incidente no Shopping Tijuca,0.009043348930256573,-0.007224479916982861,0.007224479916982861,-0.005737148801980144,0.004355905515992789,0.0033111612880552923,0.005920040374007005,0.0048888533108858295,0.004286878923935369,-0.44859231395833576
PRIO3,2026-01-05,Comunicado ao Mercado,Dados Operacionais - Dezembro/2025,0.01391422139339468,-0.017140308816597106,0.017140308816597106,-0.029197157266979214,0.014598578633489607,-0.016649654980072395,0.013914886517962013,0.03935791735561837,0.0162920386482628,-1.4837702600198572
TOTS3,2026-01-05,Comunicado ao Mercado,Fechamento da Operação: Aquisição da TBDC,0.01477802297349188,0.0043714981134635855,0.0043714981134635855,0.01735463940247683,0.008677319701238416,-0.005385964181622712,0.013365080995525457,0.06370935772232839,0.01061822628705473,0.8303941080989525
PSSA3,2026-01-05,Comunicado ao Mercado,Transação entre Partes Relacionadas: Porto Atendimento e Itaú Corretora,0.014129823720729403,0.0015740881266674842,0.0015740881266674842,0.031519401456096115,0.015759700728048057,0.0304299212146405,0.010869627232517243,-0.019946717649645417,0.014438763545281542,1.577343281066509
MULT3,2026-01-05,Comunicado ao Mercado,"Multiplan anuncia intenção de venda de 10,0% do BH Shopping",0.007091802904868609,0.0009319398521718692,0.0009319398521718692,0.001650382743114678,0.000825191371557339,-0.001387902452241992,0.0015628893128237828,0.04585654230210058,0.008324741227603981,0.16455573355098277
SBSP3,2026-01-06,Comunicado ao Mercado,Retificação no valor de JCP/Ação divulgado em 19 de dezembro de 2025,0.012729864541194048,-0.021264946653287393,0.021264946653287393,-0.012919654560131303,0.01480511937322174,-0.03809794592063948,0.01826284336898389,-0.054347971982504545,0.01355488015294086,-0.7176490622106524
TOTS3,2026-01-06,Fato Relevante,6ª (sexta) Emissão de Debêntures Simples Não Conversíveis em Ações,0.014777223629503726,0.012890577526825004,0.012890577526825004,0.029007206313531722,0.014503603156765861,0.03331349375220216,0.011104497917400721,0.036335726056033524,0.013724793308446136,1.388027467258703
BRAV3,2026-01-07,Comunicado ao Mercado,Dados de Produção - Dezembro 2025 e 4T25,0.019238264527912146,0.039753345089767564,0.039753345089767564,0.09472762602372753,0.047363813011863765,0.08945535070997994,0.03333330044582503,0.15248391226823527,0.03240800124053252,3.4817354044538837
CPFE3,2026-01-08,Comunicado ao Mercado,Comunicado sobre nota no Carbon Disclosure Project (CDP),0.010094308427208735,0.024916173174942116,0.024916173174942116,0.012475996984592556,0.018678174682645838,0.0027722148965752882,0.015686710484436314,-0.03505336747211273,0.01701942213515802,0.8739441769075927
RENT3,2026-01-08,Comunicado ao Mercado,Conclusão da alienação de investimento na voll,0.012232687755261823,-0.018978581484422965,0.018978581484422965,-0.03143470153981375,0.015717350769906876,-0.020195072601925112,0.014224776825900795,-0.08191976364745523,0.01365329394124254,-1.817073325836866
SBSP3,2026-01-09,Comunicado ao Mercado,Sabesp recebe nota B no CDP Clima,0.012958866277757877,-0.0031113092728369857,0.0031113092728369857,-0.03383459597935122,0.01691729798967561,-0.028313077415450392,0.013118704847750679,-0.07543752774159582,0.013120073365651566,-1.8462010289256379
PRIO3,2026-01-09,Fato Relevante,Aumento de Capital por Exercício de Opções de Compra de Ações,0.014393766597319176,0.0206166898393463,0.0206166898393463,0.03645766646390127,0.018228833231950636,0.05341112278947926,0.017803707596493086,0.060056453848162994,0.013366436486646234,1.791015785101265
COGN3,2026-01-09,Comunicado ao Mercado,Aprovação Conselho de Adminsitração Deslistagem de Vasta,0.021887584470836476,0.033583122119264765,0.033583122119264765,0.027852414370322418,0.019656914934103556,0.005159966949986274,0.020668759096181082,0.013563787469347206,0.013679803579323344,0.8998083411129358
VALE3,2026-01-12,Comunicado ao Mercado,Apresentação Institucional da Vale,0.009416426658320657,-0.0012076602615213202,0.0012076602615213202,0.008222181503976106,0.0053187510135093725,-0.006582260316163624,0.008480647949052825,0.033335106176844646,0.00942103155426881,0.617427449771587
BRKM5,2026-01-12,Fato Relevante,Braskem comunica sobre Braskem Idesa,0.03559729657600595,0.03170183647394656,0.03170183647394656,0.04084400182348018,0.02042200091174009,0.03417537985252002,0.015837541264813446,0.0286126513529075,0.02262402349151173,0.8113276410896207
BPAC11,2026-01-12,Fato Relevante,Direito de recesso,0.013753180128205134,-0.009561810806022367,0.009561810806022367,-0.009701598445001352,0.004850799222500676,-0.008326001707330341,0.003692398394224121,-0.013232744155513556,0.00671329009743107,-0.49879853131136126
VALE3,2026-01-12,Comunicado ao Mercado,Datas de divulgação do desempenho no 4T25,0.009416426658320657,-0.0012076602615213202,0.0012076602615213202,0.008222181503976106,0.0053187510135093725,-0.006582260316163624,0.008480647949052825,0.033335106176844646,0.00942103155426881,0.617427449771587
SBSP3,2026-01-12,Comunicado ao Mercado,Retificação no valor de JCP/Ação divulgado em 19 de dezembro de 2025,0.013040065775110425,-0.03110197244263681,0.03110197244263681,-0.04398261744348365,0.021991308721741824,-0.0471215763518698,0.015707192117289933,-0.07054849369947608,0.01285429927177209,-2.3849885104093853
BRAV3,2026-01-12,Fato Relevante,Renúncia e sucessão do Diretor Presidente e Substituição do Presidente do Conselho de Administração,0.019151472236897723,0.049560801987247834,0.049560801987247834,0.070234876654337,0.0351174383271685,0.04970652636847952,0.030254408980064828,0.053763983710957995,0.0235994727108737,2.5931978985093025
ASAI3,2026-01-12,Fato Relevante,Atingimento Guidance Alavancagem 2025,0.021005444115041176,0.052415016064673595,0.052415016064673595,0.05838494239646445,0.029192471198232223,0.014384203646841093,0.03412856038202927,0.06647755887660164,0.022152289465339658,1.9654137499603652
BBDC4,2026-01-12,Comunicado ao Mercado,COMUNICAÇÃO SOBRE TRANSAÇÃO ENTRE PARTES RELACIONADAS,0.008862098579340998,-0.005265515278789866,0.005265515278789866,-0.006607558000517157,0.0033037790002585785,-0.0085255654294164,0.0028418551431388,0.010421695234268578,0.006487951998339698,-0.527217004800746
ITUB4,2026-01-12,Comunicado ao Mercado,Convite Reunião Interativa - Resultados do 4º Trimestre 2025,0.006478077308810734,-0.007313366942902815,0.007313366942902815,-0.006806890204114874,0.003909921840845378,-0.0117235529765828,0.004245502151386227,-0.016952562783796903,0.0049133312353137745,-0.7429979595296821
ASAI3,2026-01-12,Fato Relevante,Arquivamento na SEC de Form 15F com a finalidade de cancelar seu registro e encerrar suas obrigações de divulgação nos termos do Securities and Exchange Act of 1934.,0.021005444115041176,0.052415016064673595,0.052415016064673595,0.05838494239646445,0.029192471198232223,0.014384203646841093,0.03412856038202927,0.06647755887660164,0.022152289465339658,1.9654137499603652
SLCE3,2026-01-13,Fato Relevante,Aquisição da Sierentz Agro Brasil Ltda. Ajuste de preço final,0.010191186380550256,0.005731373993966875,0.005731373993966875,0.008918992157652173,0.004459496078826087,0.04281475232906627,0.014271584109688757,0.006317621012739603,0.007863433783801497,0.6188366693068927
HAPV3,2026-01-13,Comunicado ao Mercado,Vice-Presidência Comercial,0.05956884616469896,-0.06534590498023728,0.06534590498023728,-0.09077475001094995,0.045387375005474975,-0.07697811091830353,0.03485712970119879,-0.10579824223202798,0.033754452537340746,-1.0775337349289535
B3SA3,2026-01-14,Comunicado ao Mercado,Dados Operacionais - Dezembro 2025,0.01197076622322019,0.0018499199292744961,0.0018499199292744961,0.025823186347335568,0.012911593173667784,0.025647189449406707,0.008666394415088144,0.0023128505448788347,0.01641353493373299,1.5253618555030888
VBBR3,2026-01-14,Fato Relevante,Novo Vice-presidente Executivo Financeiro e Relação com  Investidores,0.012881645251241896,-0.0038508250383232356,0.0038508250383232356,-0.006040410028807553,0.0030202050144037765,-0.0033068732153402757,0.002924648947424944,-0.01570099592108536,0.006340462987690366,-0.3315737088867021
SMTO3,2026-01-14,Fato Relevante,Incorporação da Nova Egito Agrícola Ltda.,0.01678197035924259,0.01064063636965078,0.01064063636965078,-0.012216989230688709,0.016749130984995135,-0.030874226631239066,0.017385166456846877,0.004563905408048203,0.020085590637593027,-0.5147617202139364
CVCB3,2026-01-15,Fato Relevante,Plano de sucessão da Companhia,0.026555772006888786,0.02281472936826245,0.02281472936826245,-0.07658147553950394,0.06110546713801442,-0.09346139223624013,0.046363616990921674,-0.19033867969964002,0.05444330946637058,-2.0391529439704357
PETR4,2026-01-15,Comunicado ao Mercado,Petrobras supera metas de produção de 2025,0.011042955132877678,-0.007111443221742683,0.007111443221742683,0.004796419102948579,0.009509652773216972,0.01938878061446446,0.011203889019316607,0.012073004388716354,0.007950129776073716,0.307126166166341
CSNA3,2026-01-15,Comunicado ao Mercado,CSN | Atualização Estratégica,0.0233272202896597,-0.03390235331263346,0.03390235331263346,-0.07120189931049498,0.03560094965524749,-0.07560485390618818,0.025201617968729394,-0.1522320558548222,0.02641819914953919,-2.1583088430870743
CSNA3,2026-01-15,Fato Relevante,CSN | Atualização Estratégica,0.0233272202896597,-0.03390235331263346,0.03390235331263346,-0.07120189931049498,0.03560094965524749,-0.07560485390618818,0.025201617968729394,-0.1522320558548222,0.02641819914953919,-2.1583088430870743
CYRE3,2026-01-15,Comunicado ao Mercado,Op Preview 4Q25,0.013241847355150738,-0.003585934323276679,0.003585934323276679,-0.005326643074070844,0.002663321537035422,-0.0351746358601716,0.011724878620057201,-0.03608483473092112,0.01060127666726562,-0.28443957535658926
SLCE3,2026-01-15,Comunicado ao Mercado,Participação de Executivos em Mídias Digitais,0.010414470752850175,0.013605613083584964,0.013605613083584964,0.0027543246672815484,0.01222845074994419,0.005494608702923391,0.009065728511843408,-0.0020208770830655075,0.00817409782419245,0.18700918136345576
TOTS3,2026-01-16,Comunicado ao Mercado,Eleição de Vice-Presidente de Negócios para Eficiência Operacional,0.015507369707021894,-0.015615956433445106,0.015615956433445106,-0.0033333816759379443,0.013949265595476134,0.00493554758252087,0.012055820149803694,-0.004944646681421595,0.011286484369168945,-0.15199591109712177
CSAN3,2026-01-16,Comunicado ao Mercado,Resgate Antecipado Facultativo Total e Senior Notes 2029,0.030029224238435903,0.038372664893290186,0.038372664893290186,0.025921837098128474,0.02541174634422595,-0.0016415757358935468,0.026128968507491305,-0.03457544564817433,0.018553462572459118,0.6103889546849769
COGN3,2026-01-16,Comunicado ao Mercado,Encerramento do Programa de Recompra de Ações,0.02165761751326081,0.013922534164318767,0.013922534164318767,-0.006116222450194657,0.016980645389416096,-0.013844368360889233,0.013896478896508921,0.04357563057117192,0.02178597681290143,-0.19969058771723083
CPFE3,2026-01-16,Fato Relevante,Cancelamento de Registro de Companhia Aberta da CPFL Geração,0.009215720238673336,-0.009643876313877878,0.009643876313877878,-0.014266311215915413,0.007133155607957706,-0.019346494677592797,0.006448831559197599,-0.008186583606600318,0.009489919576130821,-1.0946301691058813
BRAV3,2026-01-16,Fato Relevante,Assinatura de Contrato de Aquisição de Participação em Tartaruga Verde e Espadarte - Módulo III,0.018915334922919826,-0.04360379044277672,0.04360379044277672,-0.031990777909705906,0.02760840148792377,-0.02568605549299812,0.020507175130851773,-0.027555579680388242,0.018329540270724115,-1.1959024826980977
BPAC11,2026-01-19,Comunicado ao Mercado,Procedimento INRs,0.013873359502340863,0.006830838836159919,0.006830838836159919,-0.0033062046232221155,0.008483941147770976,-0.008052402011013558,0.007238026561111131,-0.04021946093975397,0.015678121124306305,-0.16851287596751213
OIBR3,2026-01-19,Fato Relevante,Prorrogação da Suspensão da Exigibilidade de Obrigações Extraconcursais das Recuperandas,0.15473184908009147,0.1800732306173618,0.1800732306173618,0.3836048347027041,0.19180241735135206,0.502107359826008,0.16736911994200265,0.40748511388585074,0.09120734899564743,1.7530300421461646
BBSE3,2026-01-19,Comunicado ao Mercado,Informativo mensal de desempenho - Novembro,0.008852141519116471,0.003993925437618583,0.003993925437618583,0.008878563796155295,0.004439281898077648,0.016292034370699614,0.005430678123566538,0.01918331086946264,0.00848052124188533,0.70921738586093
PSSA3,2026-01-19,Comunicado ao Mercado,Reporte Setorial Mensal Nov/25,0.014172648177052388,0.005915792183613514,0.005915792183613514,0.0009024282996166052,0.0054645780338052116,0.004804418326045461,0.004943715364679759,0.01599221812741442,0.00925428026310684,0.04502427226174615
BBAS3,2026-01-19,Fato Relevante,Fato Relevante Payout 2026 e Datas de Pagamento,0.0149451281380831,-0.0013565962348489869,0.0013565962348489869,-0.0008380392612650236,0.0009375766042164751,0.0033473652497136744,0.002020185906470549,0.030170050988927586,0.007118660045261314,-0.03965059643958791
SBSP3,2026-01-20,Fato Relevante,Informações sobre a aquisição da EMAE,0.013103148665229259,0.019493987319974093,0.019493987319974093,0.000663111861249014,0.019162431389349588,0.0030503665781694313,0.013570705831873198,-0.0008956287952768226,0.010123141821583241,0.035784596951011306
TIMS3,2026-01-21,Comunicado ao Mercado,TIM anuncia acordo com a American Tower buscando sustentabilidade e evolução da sua  rede móvel,0.01200497659524578,-0.02998287548928274,0.02998287548928274,-0.03511821271657039,0.017559106358285195,0.008159289975988712,0.026131905136376494,-0.021564270904821596,0.012117489902395126,-2.068502687866354
RADL3,2026-01-21,Comunicado ao Mercado,Apresentação Institucional 3T25,0.02600915602185159,-0.01947960203307454,0.01947960203307454,-0.0906098134585382,0.0453049067292691,-0.09054626348351956,0.03022445447785228,-0.16398475617276692,0.027330792695461154,-2.4633945632357843
OIBR3,2026-01-21,Comunicado ao Mercado,Publicação do Edital do Leilão Reverso de Créditos Extraconcursais,0.15478469913170168,0.013150165735196867,0.013150165735196867,-0.013815531842474318,0.020057931656434026,0.19113552604804207,0.08168897373446148,0.0028478381437464506,0.03401331101922927,-0.06311383687350175
SBSP3,2026-01-21,Fato Relevante,Conclusão da operação de aquisição da EMAE,0.013107889353990841,-0.01959515922281398,0.01959515922281398,-0.015848712627695827,0.011670802908966067,0.0034870204971509805,0.014225779647592978,-0.033057419930287046,0.008688239347612526,-0.8549608460578416
BBSE3,2026-01-21,Comunicado ao Mercado,Período de silêncio para divulgação do 4T25,0.008849979768300154,0.002725346311489383,0.002725346311489383,0.023306462060615502,0.011653231030307751,0.02817598106136638,0.009391993687122126,0.01412863168803083,0.011177238142283566,1.8621689314543617
